id,name,location,type,rating,year,img,link,lat,lng
1777,La Lobita,Navaleno,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e7e0bbebb2524db082c94a08311ee157"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/navaleno/restaurant/la-lobita,41.836751,-3.006406
1778,Atempo,Barcelona,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0cb815af5fe848e983fe43f1b79e2ac8"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/barcelona/restaurant/atempo-1196425,41.391,2.152218
1779,Sala,Olost,Traditional Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b45fe34125584f71829283d280c98382"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/olost/restaurant/sala,41.985974,2.095988
1780,Casa Pepa,Ondara,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/1f9eb730cf654016861dfbe97c6c446a"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/ondara/restaurant/casa-pepa,38.818996,0.007204
1781,Tula,Xàbia,Mediterranean Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4a8c262d3f944aceb567d12ef4a6b2ec"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/xbia/restaurant/tula,38.770729,0.192584
1782,Ababol,Albacete,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3fc1919b0016408faa11ac7b1a7e51ad"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-la-mancha/albacete/restaurant/ababol,38.98876,-1.854235
1783,La Fonda Xesc,Gombrèn,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8fd23de94713409fa6f59521f9e4939b"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/gombren/restaurant/la-fonda-xesc,42.24774,2.090712
1784,Amelia by Paulo Airaudo,Donostia / San Sebastián,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/57e7fbaef49a4eacad923486912a4a3b"" width=""362"" height=""203",https://guide.michelin.com//en/pais-vasco/es-donostia-san-sebastian/restaurant/amelia-1191398,43.316859,-1.985947
1785,Víctor Gutiérrez,Salamanca,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c7ef90411b7045eda1a3cd9c7ca310a5"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/salamanca/restaurant/victor-gutierrez,40.963039,-5.670345
1786,El Celler de Can Roca,Girona,Creative,4,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a0430548b8f945aca3b20a54427390c2"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/girona/restaurant/el-celler-de-can-roca,41.993203,2.807927
1787,Azurmendi,Larrabetzu,Creative,4,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8d1f853c7ed24049af104f4c680e3763"" width=""362"" height=""203",https://guide.michelin.com//en/pais-vasco/larrabetzu/restaurant/azurmendi,43.26065,-2.81454
1788,Tresmacarrons,El Masnou,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f5238a8cc1124328a54edc24ad5a51fb"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/el-masnou/restaurant/tresmacarrons,41.482754,2.332766
1789,Messina,Marbella,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0e932336bd4548d182306318430a71fb"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/marbella/restaurant/messina,36.50846,-4.88065
1790,LÚ Cocina y Alma,Jerez de la Frontera,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/07af49a9cd954a16960d41e9a7c22ad1"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/jerez-de-la-frontera/restaurant/lu-cocina-y-alma,36.687635,-6.135755
1791,Kaleja,Malaga,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c0577f3bfe6947f6a579229197bd471f"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/malaga/restaurant/kaleja,36.721142,-4.417923
1792,El Rincón de Juan Carlos,Adeje,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5920d671eb4441bbb0a19f4a583f9726"" width=""362"" height=""203",https://guide.michelin.com//en/canarias/adeje/restaurant/el-rincon-de-juan-carlos-1194880,28.101833,-16.753513
1793,Monte,San Feliz,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ac6d415807454fb8889f8670b2ff19f6"" width=""362"" height=""203",https://guide.michelin.com//en/principado-de-asturias/san-feliz/restaurant/monte-1190765,43.168544,-5.822513
1794,Ibaya,Soldeu,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2d7f802c3de847fe852901532a85f201"" width=""362"" height=""203",https://guide.michelin.com//en/canillo/soldeu/restaurant/ibaya,42.575577,1.670949
1795,Lienzo,Valencia,Mediterranean Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9601b0c193dc4aa4912fd3db96f1a96e"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/valencia/restaurant/lienzo,39.475029,-0.369743
1796,ARREA!,Santa Cruz de Campezo,Regional Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/58d15273fd9c46298b9ef3795eb6833c"" width=""362"" height=""203",https://guide.michelin.com//en/pais-vasco/santa-cruz-de-campezo/restaurant/arrea,42.669275,-2.349784
1797,Clos Madrid,Madrid,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/98239255b9944109aa70996e9cf31861"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/clos-madrid,40.446579,-3.699918
1798,Quimbaya,Madrid,Colombian,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c5e6065f247b462a887920a33c01ffcc"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/quimbaya,40.436379,-3.693075
1799,El Molino de Alcuneza,Sigüenza,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/650efd0dd4034be1ac044804150e2d0a"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-la-mancha/siguenza/restaurant/el-molino-de-alcuneza,41.1056,-2.604471
1800,El Poblet,Valencia,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8fc68a14b64e4dca88d8dc00fb661e54"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/valencia/restaurant/el-poblet,39.469784,-0.374518
1801,El Molino de Urdániz,Urdaitz,Creative,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6aa33d2ebea4401599c3c1a14c3b7a9a"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-foral-de-navarra/urdaitz/restaurant/el-molino-de-urdaniz,42.909132,-1.533913
1802,Cancook,Saragossa,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a70a197ddfa34efda0d42a2988a65d95"" width=""362"" height=""203",https://guide.michelin.com//en/aragon/zaragoza/restaurant/cancook,41.647144,-0.880452
1803,Ramón Freixa Madrid,Madrid,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/18d8318390e64178851d1a03022355ab"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/ramon-freixa-madrid,40.428432,-3.686174
1804,Santerra,Madrid,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/47644c6598454943aaa15252fe74f495"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/santerra,40.428941,-3.678299
1805,OSA,Madrid,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/aab06d37153a419d9d32781301a46850"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/osa,40.428959,-3.732759
1806,Toki,Madrid,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a835d8399821407480619450f5973ef0"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/toki-1205025,40.42788,-3.697275
1807,Smoked Room,Madrid,Contemporary,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/a0284133438a4a3cad50414b6e982e29"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/smoked-room,40.438556,-3.691358
1808,Ancestral,Illescas,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/b977e5a0d4cb44319b512aca9621b9ab"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-la-mancha/illescas/restaurant/ancestral,40.128616,-3.844914
1809,Culler de Pau,O Grove,Creative,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f48abe4d4cdb4be18328462e623ff812"" width=""362"" height=""203",https://guide.michelin.com//en/galicia/o-grove/restaurant/culler-de-pau,42.475285,-8.895764
1810,A Tafona,Santiago de Compostela,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/755c0ef914754ef9acc6cfde1a29de1c"" width=""362"" height=""203",https://guide.michelin.com//en/galicia/santiago-de-compostela/restaurant/a-tafona,42.880744,-8.540251
1811,Deliranto,Salou,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bfb29fae2de94366863eb60a5d0a809d"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/salou/restaurant/deliranto,41.076748,1.132635
1812,Casona del Judío,Santander,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/079f53715a2b48108dd8006bab5070fe"" width=""362"" height=""203",https://guide.michelin.com//en/cantabria/santander/restaurant/casona-del-judio,43.468623,-3.829259
1813,L'Ó,Sant Fruitós de Bages,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/75f95ec70cd449d5875ad131756eb61d"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/sant-fruitos-de-bages/restaurant/l-o,41.744897,1.900387
1814,Refectorio,Sardón de Duero,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9a5139891054419aaa8ebc1b6cb2483d"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/sardon-de-duero/restaurant/refectorio,41.615619,-4.410652
1815,Taller,Quintanilla de Onésimo,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/4fcb0b8f818342edb8f3097ea4bb9ee9"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/quintanilla-de-onesimo/restaurant/taller,41.628068,-4.323782
1816,Cabaña Buenavista,El Palmar,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e230236f9dcd409faa38deb18d3f4614"" width=""362"" height=""203",https://guide.michelin.com//en/region-de-murcia/region-de-murcia-el-palmar/restaurant/cabana-buenavista,37.92464,-1.163767
1817,Cañabota,Seville,Seafood,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/49aff998f47b4a35905ba888cc0728c5"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/sevilla/restaurant/canabota,37.393597,-5.993653
1818,Coto de Quevedo Evolución,Torre de Juan Abad,Traditional Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5d2fa7a82a54420a88964116a8e10aeb"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-la-mancha/torre-de-juan-abad/restaurant/coto-de-quevedo,38.579815,-3.04922
1819,Les Cols,Olot,Creative,3,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/849e624893124661819faa3acabe4adb"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/olot/restaurant/les-cols,42.19465,2.5009
1820,Almo,Murcia,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/f77af7c83d784def949e095f80a1a542"" width=""362"" height=""203",https://guide.michelin.com//en/region-de-murcia/murcia/restaurant/almo,37.984243,-1.131937
1821,Bagá,Jaén,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c64169c8625245079347ac68ce566dcb"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/jaen/restaurant/baga,37.766801,-3.786194
1822,Els Casals,Sagàs,Catalan,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/dd4aacec2ce243d19329827a4e71a174"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/sagas/restaurant/els-casals,42.032548,1.960588
1823,BACK,Marbella,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c8397ac9b9ac4cfd81bb793f8eff9770"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/marbella/restaurant/back,36.509052,-4.894597
1824,Baluarte,Soria,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ba8bdafac9634395869894e2ff5957f4"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/soria/restaurant/baluarte,41.762561,-2.465642
1825,El Xato,la Nucía,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/bd77232b400041e39e1d7e351b3ec628"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/la-nucia/restaurant/el-xato,38.617249,-0.123197
1826,Nova,Ourense,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/5ddf6b5a589e4c47a1859c5a802a7f8a"" width=""362"" height=""203",https://guide.michelin.com//en/galicia/ourense/restaurant/nova,42.33977,-7.86233
1827,El Bohío,Illescas,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e9e9237c53484a44bbb4e5e7925f7f41"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-la-mancha/illescas/restaurant/el-bohio,40.126766,-3.846225
1828,Fogony,Sort,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/993353ee6f7f40b2945354f2a94a8b20"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/sort/restaurant/fogony,42.41594,1.132016
1829,La Botica de Matapozuelos,Matapozuelos,Contemporary,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/166b80cce02d476280deac3e9ff89bb9"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/matapozuelos/restaurant/la-botica,41.414348,-4.791484
1830,Tatau,Huesca,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9f433e9a17884111be0b6710701e7a9d"" width=""362"" height=""203",https://guide.michelin.com//en/aragon/huesca/restaurant/tatau,42.138533,-0.408505
1831,Lillas Pastia,Huesca,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9f06b9d094414e39aa7370cbf65d7446"" width=""362"" height=""203",https://guide.michelin.com//en/aragon/huesca/restaurant/lillas-pastia,42.136063,-0.40931
1832,Fraula,Valencia,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c4ccafb7d27a4f818b52416c008f5cf8"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/valencia/restaurant/fraula,39.469492,-0.366224
1833,Nintai,Marbella,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/325571f593c245a8ba3046ef01e84ac8"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/marbella/restaurant/nintai,36.509767,-4.8998
1834,Ayalga,Ribadesella,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/c3e1d9b116f34ae8afa62328e7b42ad0"" width=""362"" height=""203",https://guide.michelin.com//en/principado-de-asturias/ribadesella/restaurant/ayalga,43.465124,-5.067508
1835,Les Moles,Ulldecona,Modern Cuisine,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2f17f2db12d84b9ca883691df2e7a105"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/ulldecona/restaurant/les-moles,40.602104,0.427955
1836,Nub,Adeje,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/016ae31195ab4bbb91a62937b1a19940"" width=""362"" height=""203",https://guide.michelin.com//en/canarias/adeje/restaurant/nub-1194862,28.089486,-16.73528
1837,Haydée by Víctor Suárez,La Orotava,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3eb34a623429482180143975e3e2b964"" width=""362"" height=""203",https://guide.michelin.com//en/canarias/la-orotava/restaurant/haydee-1192780,28.403259,-16.5171
1838,Auga,Gijón,Traditional Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0ed2d1d9bbbb4c22861d40baca2ef48d"" width=""362"" height=""203",https://guide.michelin.com//en/principado-de-asturias/gijon/restaurant/auga,43.546508,-5.666586
1839,Trigo,Valladolid,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/46607f89b1e548a8a054b4295c97ec68"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/valladolid/restaurant/trigo,41.652606,-4.724431
1840,Paco Roncero,Madrid,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9d658390eec04bc78b6b9cbc72e3db7d"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/la-terraza-del-casino,40.417673,-3.700248
1841,Miramar,Llançà,Creative,2,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3c31973256f647e887752ce9c60e1381"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/llan/restaurant/miramar,42.371082,3.160127
1842,Ricardo Sanz Wellington,Madrid,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e79357c5c81d469a96cf635ad8c1d321"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/kabuki-wellington,40.421917,-3.684386
1843,Ikaro,Logrono,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/8fdfe0a081694267980d7d358af8c155"" width=""362"" height=""203",https://guide.michelin.com//en/la-rioja/logrono/restaurant/ikaro,42.464313,-2.448217
1844,Código de Barra,Cadiz,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9cd8543db70349529732998db5888ab8"" width=""362"" height=""203",https://guide.michelin.com//en/andalucia/cadiz/restaurant/codigo-de-barra,36.533873,-6.295407
1845,Kaido Sushi Bar,Valencia,Japanese,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/fbadbe48168b4c53ab8583ea73139ff4"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/valencia/restaurant/kaido-sushi-bar,39.470454,-0.357564
1846,Alquimia - Laboratorio,Valladolid,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3d3c3dc53e574e0ba3230d14cec19d9a"" width=""362"" height=""203",https://guide.michelin.com//en/castilla-y-leon/valladolid/restaurant/alquimia,41.653874,-4.722476
1847,Maruja Limón,Vigo,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/9e564efe9b724905833eeffccb78be62"" width=""362"" height=""203",https://guide.michelin.com//en/galicia/vigo/restaurant/maruja-limon,42.240455,-8.723892
1848,Cenador de Amós,Villaverde de Pontones,Modern Cuisine,4,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/68818d1bed5e4b58a618e7957362f594"" width=""362"" height=""203",https://guide.michelin.com//en/cantabria/villaverde-de-pontones/restaurant/cenador-de-amos,43.412488,-3.698824
1849,Riff,Valencia,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/0603879e148842bfbdbe54102e44df9d"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-valenciana/valencia/restaurant/riff,39.465784,-0.36846
1850,La Prensa,Saragossa,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/7f8388ac475d4058aaaf000a7f073a9d"" width=""362"" height=""203",https://guide.michelin.com//en/aragon/zaragoza/restaurant/la-prensa,41.633181,-0.874648
1851,La Tasquería,Madrid,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/39f9700320044dafbed47165e3236ee3"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/la-tasqueria,40.445489,-3.695682
1852,Etxeko Ibiza,Es Canar,Creative,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/18f05808a8ab4e1aaa2c03fedc81d3a8"" width=""362"" height=""203",https://guide.michelin.com//en/islas-baleares/es-canar/restaurant/etxeko-ibiza,39.006603,1.580859
1853,Corral de la Morería Gastronómico,Madrid,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/ba77d9b59ba74a7396fb6ec121a3cb62"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/corral-de-la-moreria-gastronomico,40.412847,-3.714092
1854,Marcos,Gijón,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/3a428094d47c4f7798c468857271dd03"" width=""362"" height=""203",https://guide.michelin.com//en/principado-de-asturias/gijon/restaurant/marcos,43.540119,-5.660174
1855,Ugo Chan,Madrid,Fusion,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/2d8b29386ea54a7193a3f1244e471903"" width=""362"" height=""203",https://guide.michelin.com//en/comunidad-de-madrid/madrid/restaurant/ugo-chan,40.463329,-3.688179
1856,Casa Gerardo,Prendes,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/350101be4f2645618775b72b18df83b9"" width=""362"" height=""203",https://guide.michelin.com//en/principado-de-asturias/prendes/restaurant/casa-gerardo,43.555236,-5.765731
1857,Eirado,Pontevedra,Contemporary,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/6b191f90e4d4443e921f36d05b84eefd"" width=""362"" height=""203",https://guide.michelin.com//en/galicia/pontevedra/restaurant/eirado-da-lena,42.432637,-8.643413
1858,Quirat,Barcelona,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/cd1e8cc1e46f49b49f821b024b152c76"" width=""362"" height=""203",https://guide.michelin.com//en/catalunya/barcelona/restaurant/quirat,41.372924,2.154929
1859,El Serbal,Santander,Modern Cuisine,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/26946b09faec4cf39adb1757c21c3eb4"" width=""362"" height=""203",https://guide.michelin.com//en/cantabria/santander/restaurant/el-serbal-1197026,43.477687,-3.788172
1860,Real Balneario,Salinas,Farm to table,1,,"https://axwwgrkdco.cloudimg.io/v7/__gmpics__/e6dc62d0b29b471d87b081193ac12548"" width=""362"" height=""203",https://guide.michelin.com//en/principado-de-asturias/es-salinas/restaurant/real-balneario,43.577664,-5.966378
